mall_name,address,longitude,latitude 
动漫星城广场,中山五路吉祥路1号,113.2651,23.1257
永旺梦乐城,亚运大道1号,113.3881,22.9371
天河城百货,迎宾路万博中心内,113.3419,23.0088
永旺,凤妍苑二街1号,113.5767,23.1253
东山百货,花地大道北200号,113.2332,23.0912
摩登百货,天河路611号,113.3391,23.1355
天河城百货,奥体南路12号优托邦1层,113.4161,23.1296
VT101维多利广场,体育西路101号,113.3211,23.1348
新大新,中山五路4号,113.2686,23.1257
万象购物街,地铁一号线芳村站D出口,113.2354,23.0964
友谊商店,天河路228号正佳广场1层到4层,113.3276,23.1318
缤纷天地,云城西路880号,113.2688,23.1802
广百百货,龙珠路41号广百新一城,113.2329,23.3983
新光百货,东晓南路1290号新光百货1楼C09室铺,113.2924,23.0725
东山百货大楼,署前路3号,113.2947,23.1225
广百黄金珠宝大厦,中山四路395号广百黄金珠宝大厦1层,113.2693,23.1253
上下九广场,下九路92号,113.2483,23.1147
荔园新天地,西环路1500-1520号,113.3456,22.9196
芳村万象,荣兴路与花地大道北交叉口,113.2358,23.0976
珠影星光城,新港中路354号,113.3214,23.0946
东方文德广场,文德北路68号,113.2720,23.1233
保利广场,新港东路10号保利广场,113.3836,23.0987
高志大厦,黄埔大道西120号,113.3398,23.1257
广百百货,广州大道北1419号佳润广场1-3层,113.3208,23.1813
新大新,市桥街繁华路易发商业中心1-4层及东宝商业楼1-4层,113.3629,22.9410
聚味珠江道美食广场,珠江新城猎德大道30号,113.3343,23.1201
万达广场,云城东路501号,113.2669,23.1725
流花展贸中心,流花路117号,113.2585,23.1411
惠润广场,丰乐南路446号黄埔花园旁,113.4564,23.1006
富力海珠城ICON,江南大道中180号,113.2739,23.0954
天河城百货,北京路一街238号,113.2702,23.1226
白云绿地中心,云城西路与齐心路交叉口,113.2693,23.1808
万菱广场,解放南路39号,113.2625,23.1146
海珠新都荟广场,东晓南路1290号,113.2926,23.0724
优托邦,科学大道195号,113.4519,23.1694
雄峰城,钟村街锦绣生态园西侧,113.3045,22.9711
万达广场,兴南大道320号,113.3492,23.0070
乐峰广场,都会路7号,113.2590,23.0888
天河万科广场,华观路1932号,113.4045,23.1669
云门 NEW PARK,百顺北路1号,113.2924,23.2357
诺德天街,万博商业区汉溪大道万达广场北100米,113.3523,23.0099
富邦中心,中山七路51号,113.2527,23.1251
广百百货,机场路1399号,113.2621,23.1939
五羊新城广场,寺右新马路111-115号,113.3130,23.1203
润汇大厦,江南西路66号,113.2698,23.0947
名店城,江南西路海洋石油大厦附近,113.2734,23.0963
圣地新天地广场,南岸路45号,113.2294,23.1326
四季天地,赤岗北路118号,113.3277,23.1003
海港城购物中心,沿江东路418号,113.2827,23.1138
东晓胜汇里,南洲北路5号,113.2952,23.0717
光明广场,西湖路63号,113.2674,23.1221
地王广场,较场西路26号,113.2836,23.1256
广百新一城,宝岗大道498号,113.2663,23.0935
保利大都汇,汉溪路163号,113.3350,22.9949
万达广场,科丰路89号,113.4666,23.1686
恒宝广场,宝华路133号,113.2414,23.1175
国茶荟,新港东路1066号负一层、首层至三层,113.3694,23.0979
合生广场,广州大道南与叠景路交汇处,113.3139,23.0860
同乐汇,江南大道中99号,113.2715,23.1041
优托邦,奥体南路12号四期,113.4152,23.1302
龙洞美食广场,龙洞牌坊入来10米(金牛旁)大食袋自助火锅二楼,113.3662,23.1941
捷登都会,中山五路70号,113.2658,23.1260
岭南购物城,健康路21号,113.3170,23.0384
曜一城,天河北路721号,113.3430,23.1420
燕汇广场,江燕路108号,113.2776,23.0822
星座广场,中山大道中284号,113.4039,23.1211
萝岗奥园广场,开创大道与香雪八路交汇处,113.4979,23.1738
龙归金铂广场,龙岗路1号龙归,113.2941,23.2675
广纸天地荟,工业大道广纸路40号,113.2684,23.0741
王府井百货,农林下路40号王府井百货内,113.2984,23.1296
海珠·合生生活天地,昌岗中路188号,113.2753,23.0887
时代广场,天河北路28号,113.3172,23.1404
龙洞商业广场,环村南街1号,113.3672,23.1933
东汇城,荔城街府佑路98号,113.8196,23.2846
佳润广场,广州大道北1419号,113.3205,23.1814
摩登百货,大沙地黄埔东路1-9号,113.4493,23.1011
西门口广场,中山七路50号,113.2529,23.1269
万达百货,云城东路501号万达广场B1-4层,113.2672,23.1729
梅花园广场,广州大道北28号,113.3211,23.1786
百福广场,体育东路112号,113.3290,23.1353
寰城海航广场,天河北路365号,113.3286,23.1421
中天购物城,天河北路233号,113.3247,23.1422
纵横广场,新港中路456号,113.3306,23.0959
金海岸城市广场,港口大道北与汇太西路交叉口旁,113.6027,23.1270
永福购物广场,106国道旁,113.2722,23.2306
广州友谊OUTLETS购物中心,天河北路28号时代广场1-5层,113.3172,23.1403
夏茅商业广场,石夏路自编8号,113.2550,23.2213
中旅商业城,中山五路217-255号,113.2630,23.1250
永泰站生活广场,同泰路118号,113.3052,23.2199
闲鱼创客美食港,天河路518号,113.3369,23.1335
金佰利广场,文明路63号,113.2709,23.1224
时代TIT广场,东圃大马路8号,113.4009,23.1198
新光百货,康王中路666号新光城市广场内,113.2478,23.1244
喜悦天地,光明北路223号,113.3613,22.9478
奥园广场购物中心,福德路281号奥园广场4层403号商铺,113.3573,22.9243
福乐多百货,黄村东路29号,113.4156,23.1220
天河城尚品荟,北京路粤海仰忠汇B1楼,113.2700,23.1196
摩登百货,广州大道北1420号,113.3222,23.1815
番禺友谊商店,市桥繁华路38号，62号,113.3633,22.9422
广百百货,农林下路37号,113.2971,23.1292
城投地产花城·金沙汇,金沙洲路110号,113.2060,23.1579
海印缤纷广场,起义路1号,113.2649,23.1154
新港商业城,新港中路304号,113.3257,23.0955
中鼎名汇,丰乐北路与沙边东街交叉口东南150米,113.4540,23.1069
丰兴广场,天河路242号,113.3333,23.1327
人人佳购物城,南华路国美电器旁,113.3891,23.0050
祈福缤纷乐园,市广路8号祈福缤纷世界内,113.3356,22.9712
新光城市广场,康王中路600号,113.2479,23.1245
合生骏景广场,天河中山大道190号,113.3821,23.1249
富丽城购物广场,105国道大石路段257-259号,113.3111,23.0262
兴发广场,石榴桥路109号东梯801兴发广场边上,113.2638,23.1642
东风广场,越秀东风东路787号,113.3101,23.1331
恒泰汇,太营路286号,113.3454,23.2962
蓝天商场,江南大道中254-270号,113.2757,23.0926
广州大学商业中心,大学城中环西路230号广大商业中心内,113.3731,23.0415
花城汇中区,花城大道89号高德置地广场·秋,113.3242,23.1206
广州科学城商业广场,高新技术开发区科学大道181号,113.4509,23.1680
中华百货,中山三路33号中华广场,113.2826,23.1257
乐嘉商业广场,乐嘉路106号,113.2552,23.1679
海印都荟城,冼村街道花城广场珠江东路30号东花城汇南区B1层,113.3244,23.1174
和业广场,康王中路486号,113.2476,23.1221
东圃购物中心,东圃大马路1号,113.4029,23.1208
105新地广场,大石街105国道大石段474-480号,113.3120,23.0209
滨江宏岸,怡趣街与滨江东路交叉口西北50米,113.2935,23.1036
中环广场北区,建设中马路2-4,113.2819,23.1373
金港湾购物广场,城区大道283号,113.4062,22.9373
万达百货,增城大道69号万达百货3楼办公区,113.8154,23.2765
合生广场-北区,广州大道南249号,113.3141,23.0858
嘉仕百货商场,滨江东路嘉仕花园2楼,113.2958,23.1026
丽莎广场,金狮大道东与阳光南路交叉口东南100米,113.1670,23.4658
今洲新天地,进港大道与金沙路交叉口,113.5454,22.8012
潮流站,体育东路39-45号潮流站底商负1到3楼,113.3278,23.1306
天河新天地,天源路米兰公寓斜对面,113.3435,23.1767
海荟城,黄沙大道粤南大街26号1-4层,113.2289,23.1231
新大新,先烈中路63号东山广场裙楼1-4层,113.2937,23.1360
五山广场,岳洲路19、21号,113.3527,23.1524
天鸿百货,王园路与黄村路交叉口北50米,113.4099,23.1247
致业商城,黄埔东路2791号,113.5163,23.0828
花地城广场,花地大道北93-103号,113.2343,23.0933
东方汇,下九路59-60号,113.2479,23.1142
永喜百货,赤沙路30号,113.3568,23.0865
石井城市广场,石槎路3号,113.2430,23.2063
钟福广场,钟屏岔道45号,113.3229,22.9690
雄洲同和广场,同园中路与广州大道北交叉口南50米,113.3257,23.1983
海印自由闲名店城,中山三路11号,113.2858,23.1262
吉盛商贸城,荷光路43号,113.3729,23.1319
万和购物广场,嘉禾街嘉禾文化广场,113.2747,23.2316
嘉禾广场,风光路291号,113.6137,23.2852
富山商业广场,富山北路与大涌路交叉口北行50米路东,113.3268,23.0251
东方商场,流花路120号东方宾馆内,113.2592,23.1403
金城广场,秀全大道31号,113.2087,23.3781
汇太广场,港口大道北332号,113.6013,23.1275
阳光都会广场,新陶北街与石牌东路交叉口南150米,113.3434,23.1290
大西购物广场,大西路22号,113.3645,22.9364
富力广场,中山八路20号,113.2392,23.1243
金骊城,永泰新村永康路1号,113.3035,23.2216
利足国际商贸城,环市西广园西路新濠畔万豪鞋材广场,113.2490,23.1494
TIT润政广场,江燕路37号,113.2789,23.0836
丽日广场,江南大道中185号,113.2735,23.0978
集耀广场,297县道正新鸡排旁,113.3781,22.9636
时代商厦,迎宾路221号,113.3326,23.0229
达森广场,大岗镇兴业路31号,113.4061,22.8024
骏唐广场,中山大道西777号棠下丰乐路,113.3835,23.1260
天虹广场,人和镇鹤龙六路189号,113.2950,23.3357
左文右艺心街区,汉兴中路保利大都汇C1栋113号铺,113.3350,22.9937
奥园城市广场,如意路以东,113.3066,23.0415
天河新天地,元岗路18-自编5号,113.3438,23.1719
236广场,天河路236号,113.3321,23.1329
合汇·中央广场,府佑路与荔景大道交汇处,113.8192,23.2826
洋光商贸广场,翠城花园翠宝路168号,113.2697,23.0836
优托邦,珠江新城花城大道中86号,113.3296,23.1181
越富广场,人民北路833-835号,113.2546,23.1299
阳光城市广场,大岗镇兴业路118号,113.4007,22.7952
乐都汇购物广场,中山大道中1116号,113.4203,23.1161
汇坊,天河东路75号,113.3334,23.1353
喜来时代广场,太和镇106国道旁边,113.2942,23.2665
万民百货,鸦岗大道自编2号,113.1987,23.2314
人山人海商业广场,龙珠路32号,113.2313,23.3971
金浚海广场,岗贝路3-3号,113.2520,23.1800
盛悦广场,逢源路151号,113.2387,23.1205
正佳购物中心,环市东路370-372号正佳东方国际广场,113.2877,23.1356
悦尚城,中山四路199号悦尚城,113.2736,23.1261
天河购物中心,中山大道西8号天河商贸大厦,113.3434,23.1356
万和百货,河东北路1号附近,113.5958,23.5448
家信商业中心,工业大道北88号,113.2578,23.0910
庆丰商业广场,石沙路181~183号,113.2286,23.2120
飞晟文汇广场,科学城开创大道荔红二路18号,113.5045,23.1708
龙骏广场,增槎路1068号,113.2269,23.1776
百脑汇,天河路598号,113.3395,23.1341
东方宜安广场,建设六马路33号宜安广场1C100号铺,113.2848,23.1344
新天地广场,蟹岗北路6号,113.3267,23.1933
江南西人商场,江南西路26号,113.2723,23.0956
车陂文化广场,东圃大马路2号,113.4022,23.1203
创荣时代广场,榕环南路与春晖四街交叉口,113.5459,23.1094
都得利广场,河沙桥中北路2-4号,113.2198,23.1347
东福百货广场,狮岭大道中1号,113.1806,23.4525
淘商城,桥南路南新大街2号,113.3668,22.9311
汇锦新天地,松南路1号,113.2219,23.1494
东平时代都荟广场,东平中路5号,113.3094,23.2481
华汇国际广场,珠电路4号,113.5558,22.7996
可逸倾城,宝岗大道396号,113.2645,23.0967
华苑商业广场,花地大道北25-6号,113.2352,23.0961
华通广场,鹤龙六路187号,113.2958,23.3342
星力壹号购物广场,繁华路2号,113.3658,22.9415
广氮商业广场,车陂北街29号,113.3969,23.1272
粤信广场观景楼,石榴岗路2号,113.3326,23.0951
新新商场,西滘南大街8号附近,113.3051,23.0673
保利天悦·叁悦广场,宸悦路9号,113.3850,23.1022
星汇广场,嘉禾街鹤鳌公路501号星汇广场3楼,113.2731,23.2291
名盛广场,北京路一街238号天河城百货内,113.2702,23.1225
摩登百货,新华街建设北路72号星光汇广场,113.2045,23.3862
百汇广场,中山五路193-215号,113.2638,23.1251
新地购物广场,洛溪新城如意三马路193号,113.3018,23.0429
骐利广场,西槎路99号,113.2349,23.1558
世贸新天地,环市东路371-375号,113.2875,23.1367
城投·保利金沙大都会,沙凤一路与环洲二路交叉口东北角,113.2103,23.1506
摩登百货,江南大道中219号,113.2757,23.0943
流行前线,中山三路25-27号流行前线内,113.2836,23.1266
大壮国际广场,开创大道与科丰路交汇处以南45米处,113.4688,23.1642
时代城,荔联街宏明路263号,113.5434,23.1117
广贸时代广场,白云大道北86号,113.2886,23.2030
骏和广场,桥街捷进二路1号,113.3602,22.9505
康王商业城,中山七路282-304号,113.2471,23.1262
石井国际广场,石沙路86号,113.2335,23.2105
潮楼,北京路182号,113.2695,23.1208
友谊购物广场,竹料镇新胜南街14号,113.3551,23.3661
黄埔·潮楼名店城,大沙地西路311号,113.4466,23.1039
优托邦,长湴村长兴路13号,113.3478,23.1705
欣荣宏,从城大道111号,113.5908,23.5321
太和购物中心,太和中路134号,113.3563,23.2930
盈熙广场,江南大道南689-709号,113.2874,23.0735
百德商业广场,西槎路111号,113.2348,23.1565
柏德来商业城,康王北路903号柏德来商业城香港街2区2233铺,113.2471,23.1263
